accuracy,precision,recall,f1_score,confusion_matrix,classification_report,config
0.8953577145671715,0.8954916954478547,0.8953577145671715,0.8954095752183766,"[[2408, 39, 573, 45], [45, 2570, 446, 54], [519, 371, 18291, 1085], [138, 137, 797, 13087]]","              precision    recall  f1-score   support

    hypernym       0.77      0.79      0.78      3065
     hyponym       0.82      0.83      0.82      3115
        none       0.91      0.90      0.91     20266
    synonymy       0.92      0.92      0.92     14159

    accuracy                           0.90     40605
   macro avg       0.86      0.86      0.86     40605
weighted avg       0.90      0.90      0.90     40605
","{'lr': 0.0001, 'num_epochs': 50, 'batch_size': 32, 'hidden_sizes': '[1024, 512, 256, 128, 64]', 'activation': 'tanh', 'optimizer': 'Adam', 'dropout_rate': 0.0, 'postive_percentage': 0.7}"
0.49910109592414725,0.24910190395268483,0.49910109592414725,0.33233503014567756,"[[0, 0, 3065, 0], [0, 0, 3115, 0], [0, 0, 20266, 0], [0, 0, 14159, 0]]","              precision    recall  f1-score   support

    hypernym       0.00      0.00      0.00      3065
     hyponym       0.00      0.00      0.00      3115
        none       0.50      1.00      0.67     20266
    synonymy       0.00      0.00      0.00     14159

    accuracy                           0.50     40605
   macro avg       0.12      0.25      0.17     40605
weighted avg       0.25      0.50      0.33     40605
","{'lr': 0.001, 'num_epochs': 50, 'batch_size': 128, 'hidden_sizes': '[1024, 512, 256, 128, 64]', 'activation': 'sigmoid', 'optimizer': 'SGD', 'dropout_rate': 0.0, 'postive_percentage': 0.7}"
0.7788300569187353,0.7730183853666796,0.7788300569187353,0.7593794158274159,"[[440, 57, 2409, 223], [9, 1602, 1284, 231], [212, 396, 19191, 1600], [30, 184, 2613, 11333]]","              precision    recall  f1-score   support

    hypernym       0.64      0.14      0.23      3129
     hyponym       0.72      0.51      0.60      3126
        none       0.75      0.90      0.82     21399
    synonymy       0.85      0.80      0.82     14160

    accuracy                           0.78     41814
   macro avg       0.74      0.59      0.62     41814
weighted avg       0.77      0.78      0.76     41814
","{'lr': 0.001, 'num_epochs': 20, 'batch_size': 128, 'hidden_sizes': '[512]', 'activation': 'tanh', 'optimizer': 'Adam', 'dropout_rate': 0.0, 'postive_percentage': 0.6}"
0.887821696835365,0.8899301537301814,0.887821696835365,0.8886410784332217,"[[2437, 54, 546, 28], [83, 2587, 395, 50], [610, 504, 18148, 1004], [216, 204, 861, 12878]]","              precision    recall  f1-score   support

    hypernym       0.73      0.80      0.76      3065
     hyponym       0.77      0.83      0.80      3115
        none       0.91      0.90      0.90     20266
    synonymy       0.92      0.91      0.92     14159

    accuracy                           0.89     40605
   macro avg       0.83      0.86      0.84     40605
weighted avg       0.89      0.89      0.89     40605
","{'lr': 1e-05, 'num_epochs': 20, 'batch_size': 64, 'hidden_sizes': '[1024, 512, 256, 128, 64]', 'activation': 'relu', 'optimizer': 'Adam', 'dropout_rate': 0.0, 'postive_percentage': 0.7}"
0.8984854082009605,0.8981549672410174,0.8984854082009605,0.8974896027790377,"[[2208, 22, 774, 61], [23, 2515, 501, 76], [261, 251, 18704, 1050], [42, 45, 1016, 13056]]","              precision    recall  f1-score   support

    hypernym       0.87      0.72      0.79      3065
     hyponym       0.89      0.81      0.85      3115
        none       0.89      0.92      0.91     20266
    synonymy       0.92      0.92      0.92     14159

    accuracy                           0.90     40605
   macro avg       0.89      0.84      0.87     40605
weighted avg       0.90      0.90      0.90     40605
","{'lr': 0.0001, 'num_epochs': 20, 'batch_size': 64, 'hidden_sizes': '[256]', 'activation': 'sigmoid', 'optimizer': 'Adam', 'dropout_rate': 0.0, 'postive_percentage': 0.7}"
0.5931267039747453,0.5030808139233867,0.5931267039747453,0.5429378766993148,"[[0, 0, 2562, 567], [0, 0, 2417, 709], [0, 0, 16472, 4927], [0, 0, 5831, 8329]]","              precision    recall  f1-score   support

    hypernym       0.00      0.00      0.00      3129
     hyponym       0.00      0.00      0.00      3126
        none       0.60      0.77      0.68     21399
    synonymy       0.57      0.59      0.58     14160

    accuracy                           0.59     41814
   macro avg       0.29      0.34      0.31     41814
weighted avg       0.50      0.59      0.54     41814
","{'lr': 0.1, 'num_epochs': 20, 'batch_size': 256, 'hidden_sizes': '[512, 256, 128, 64]', 'activation': 'relu', 'optimizer': 'SGD', 'dropout_rate': 0.0, 'postive_percentage': 0.6}"
0.5117663940307074,0.26190484205919334,0.5117663940307074,0.346488509194726,"[[0, 0, 3129, 0], [0, 0, 3126, 0], [0, 0, 21399, 0], [0, 0, 14160, 0]]","              precision    recall  f1-score   support

    hypernym       0.00      0.00      0.00      3129
     hyponym       0.00      0.00      0.00      3126
        none       0.51      1.00      0.68     21399
    synonymy       0.00      0.00      0.00     14160

    accuracy                           0.51     41814
   macro avg       0.13      0.25      0.17     41814
weighted avg       0.26      0.51      0.35     41814
","{'lr': 0.1, 'num_epochs': 50, 'batch_size': 256, 'hidden_sizes': '[128]', 'activation': 'relu', 'optimizer': 'Adam', 'dropout_rate': 0.0, 'postive_percentage': 0.6}"
0.7636251693141238,0.7540391064755743,0.7636251693141238,0.7394367087192651,"[[565, 42, 1825, 633], [28, 853, 1506, 728], [221, 171, 18166, 1708], [81, 151, 2504, 11423]]","              precision    recall  f1-score   support

    hypernym       0.63      0.18      0.29      3065
     hyponym       0.70      0.27      0.39      3115
        none       0.76      0.90      0.82     20266
    synonymy       0.79      0.81      0.80     14159

    accuracy                           0.76     40605
   macro avg       0.72      0.54      0.57     40605
weighted avg       0.75      0.76      0.74     40605
","{'lr': 0.0001, 'num_epochs': 50, 'batch_size': 64, 'hidden_sizes': '[128]', 'activation': 'tanh', 'optimizer': 'SGD', 'dropout_rate': 0.0, 'postive_percentage': 0.7}"
0.8066247999014899,0.8026550727715319,0.8066247999014899,0.799571526719936,"[[1300, 30, 1109, 626], [27, 1604, 841, 643], [525, 301, 17227, 2213], [125, 146, 1266, 12622]]","              precision    recall  f1-score   support

    hypernym       0.66      0.42      0.52      3065
     hyponym       0.77      0.51      0.62      3115
        none       0.84      0.85      0.85     20266
    synonymy       0.78      0.89      0.83     14159

    accuracy                           0.81     40605
   macro avg       0.76      0.67      0.70     40605
weighted avg       0.80      0.81      0.80     40605
","{'lr': 1e-05, 'num_epochs': 20, 'batch_size': 512, 'hidden_sizes': '[512]', 'activation': 'relu', 'optimizer': 'Adam', 'dropout_rate': 0.0, 'postive_percentage': 0.7}"
0.6049887597455398,0.6062571045710733,0.6049887597455398,0.5187053449739529,"[[0, 0, 3104, 25], [0, 0, 3075, 51], [0, 0, 21187, 212], [0, 0, 10050, 4110]]","              precision    recall  f1-score   support

    hypernym       0.00      0.00      0.00      3129
     hyponym       0.00      0.00      0.00      3126
        none       0.57      0.99      0.72     21399
    synonymy       0.93      0.29      0.44     14160

    accuracy                           0.60     41814
   macro avg       0.38      0.32      0.29     41814
weighted avg       0.61      0.60      0.52     41814
","{'lr': 0.01, 'num_epochs': 20, 'batch_size': 128, 'hidden_sizes': '[512]', 'activation': 'sigmoid', 'optimizer': 'Adam', 'dropout_rate': 0.0, 'postive_percentage': 0.6}"
0.3386425599081647,0.11467878338115493,0.3386425599081647,0.17133592912064932,"[[0, 0, 0, 3129], [0, 0, 0, 3126], [0, 0, 0, 21399], [0, 0, 0, 14160]]","              precision    recall  f1-score   support

    hypernym       0.00      0.00      0.00      3129
     hyponym       0.00      0.00      0.00      3126
        none       0.00      0.00      0.00     21399
    synonymy       0.34      1.00      0.51     14160

    accuracy                           0.34     41814
   macro avg       0.08      0.25      0.13     41814
weighted avg       0.11      0.34      0.17     41814
","{'lr': 0.1, 'num_epochs': 50, 'batch_size': 32, 'hidden_sizes': '[1024, 512, 256, 128, 64]', 'activation': 'tanh', 'optimizer': 'Adam', 'dropout_rate': 0.0, 'postive_percentage': 0.6}"
0.49910109592414725,0.24910190395268483,0.49910109592414725,0.33233503014567756,"[[0, 0, 3065, 0], [0, 0, 3115, 0], [0, 0, 20266, 0], [0, 0, 14159, 0]]","              precision    recall  f1-score   support

    hypernym       0.00      0.00      0.00      3065
     hyponym       0.00      0.00      0.00      3115
        none       0.50      1.00      0.67     20266
    synonymy       0.00      0.00      0.00     14159

    accuracy                           0.50     40605
   macro avg       0.12      0.25      0.17     40605
weighted avg       0.25      0.50      0.33     40605
","{'lr': 0.1, 'num_epochs': 50, 'batch_size': 128, 'hidden_sizes': '[128]', 'activation': 'tanh', 'optimizer': 'SGD', 'dropout_rate': 0.0, 'postive_percentage': 0.7}"
0.7519012770842302,0.7704377829390199,0.7519012770842302,0.7450117858345273,"[[896, 113, 843, 1277], [15, 1692, 468, 951], [446, 966, 15687, 4300], [39, 307, 649, 13165]]","              precision    recall  f1-score   support

    hypernym       0.64      0.29      0.40      3129
     hyponym       0.55      0.54      0.55      3126
        none       0.89      0.73      0.80     21399
    synonymy       0.67      0.93      0.78     14160

    accuracy                           0.75     41814
   macro avg       0.69      0.62      0.63     41814
weighted avg       0.77      0.75      0.75     41814
","{'lr': 0.0001, 'num_epochs': 50, 'batch_size': 64, 'hidden_sizes': '[256]', 'activation': 'relu', 'optimizer': 'SGD', 'dropout_rate': 0.0, 'postive_percentage': 0.6}"
0.8847754340651457,0.8844492461974955,0.8847754340651457,0.8843051107556036,"[[2278, 35, 707, 109], [55, 2376, 515, 180], [664, 340, 19141, 1254], [129, 66, 764, 13201]]","              precision    recall  f1-score   support

    hypernym       0.73      0.73      0.73      3129
     hyponym       0.84      0.76      0.80      3126
        none       0.91      0.89      0.90     21399
    synonymy       0.90      0.93      0.91     14160

    accuracy                           0.88     41814
   macro avg       0.84      0.83      0.84     41814
weighted avg       0.88      0.88      0.88     41814
","{'lr': 1e-05, 'num_epochs': 20, 'batch_size': 256, 'hidden_sizes': '[512, 256, 128, 64]', 'activation': 'tanh', 'optimizer': 'Adam', 'dropout_rate': 0.0, 'postive_percentage': 0.6}"
0.9060601712345148,0.9074376294293665,0.9060601712345148,0.9059693832368719,"[[2583, 27, 454, 65], [31, 2602, 371, 122], [582, 316, 19083, 1418], [76, 26, 440, 13618]]","              precision    recall  f1-score   support

    hypernym       0.79      0.83      0.81      3129
     hyponym       0.88      0.83      0.85      3126
        none       0.94      0.89      0.91     21399
    synonymy       0.89      0.96      0.93     14160

    accuracy                           0.91     41814
   macro avg       0.87      0.88      0.88     41814
weighted avg       0.91      0.91      0.91     41814
","{'lr': 0.001, 'num_epochs': 50, 'batch_size': 128, 'hidden_sizes': '[1024, 512, 256, 128, 64]', 'activation': 'relu', 'optimizer': 'Adam', 'dropout_rate': 0.0, 'postive_percentage': 0.6}"
0.49910109592414725,0.24910190395268483,0.49910109592414725,0.33233503014567756,"[[0, 0, 3065, 0], [0, 0, 3115, 0], [0, 0, 20266, 0], [0, 0, 14159, 0]]","              precision    recall  f1-score   support

    hypernym       0.00      0.00      0.00      3065
     hyponym       0.00      0.00      0.00      3115
        none       0.50      1.00      0.67     20266
    synonymy       0.00      0.00      0.00     14159

    accuracy                           0.50     40605
   macro avg       0.12      0.25      0.17     40605
weighted avg       0.25      0.50      0.33     40605
","{'lr': 0.1, 'num_epochs': 50, 'batch_size': 128, 'hidden_sizes': '[512]', 'activation': 'tanh', 'optimizer': 'Adam', 'dropout_rate': 0.0, 'postive_percentage': 0.7}"
0.5117663940307074,0.26190484205919334,0.5117663940307074,0.346488509194726,"[[0, 0, 3129, 0], [0, 0, 3126, 0], [0, 0, 21399, 0], [0, 0, 14160, 0]]","              precision    recall  f1-score   support

    hypernym       0.00      0.00      0.00      3129
     hyponym       0.00      0.00      0.00      3126
        none       0.51      1.00      0.68     21399
    synonymy       0.00      0.00      0.00     14160

    accuracy                           0.51     41814
   macro avg       0.13      0.25      0.17     41814
weighted avg       0.26      0.51      0.35     41814
","{'lr': 0.1, 'num_epochs': 50, 'batch_size': 32, 'hidden_sizes': '[512, 256, 128, 64]', 'activation': 'relu', 'optimizer': 'Adam', 'dropout_rate': 0.0, 'postive_percentage': 0.6}"
0.49910109592414725,0.24910190395268483,0.49910109592414725,0.33233503014567756,"[[0, 0, 3065, 0], [0, 0, 3115, 0], [0, 0, 20266, 0], [0, 0, 14159, 0]]","              precision    recall  f1-score   support

    hypernym       0.00      0.00      0.00      3065
     hyponym       0.00      0.00      0.00      3115
        none       0.50      1.00      0.67     20266
    synonymy       0.00      0.00      0.00     14159

    accuracy                           0.50     40605
   macro avg       0.12      0.25      0.17     40605
weighted avg       0.25      0.50      0.33     40605
","{'lr': 0.1, 'num_epochs': 20, 'batch_size': 64, 'hidden_sizes': '[128, 64]', 'activation': 'tanh', 'optimizer': 'SGD', 'dropout_rate': 0.0, 'postive_percentage': 0.7}"
0.8001865403931697,0.7934733713916,0.8001865403931697,0.7871188928949631,"[[898, 39, 1599, 593], [25, 1480, 1012, 609], [284, 318, 18944, 1853], [74, 185, 1764, 12137]]","              precision    recall  f1-score   support

    hypernym       0.70      0.29      0.41      3129
     hyponym       0.73      0.47      0.57      3126
        none       0.81      0.89      0.85     21399
    synonymy       0.80      0.86      0.83     14160

    accuracy                           0.80     41814
   macro avg       0.76      0.63      0.66     41814
weighted avg       0.79      0.80      0.79     41814
","{'lr': 1e-05, 'num_epochs': 20, 'batch_size': 256, 'hidden_sizes': '[128]', 'activation': 'relu', 'optimizer': 'Adam', 'dropout_rate': 0.0, 'postive_percentage': 0.6}"
0.49910109592414725,0.24910190395268483,0.49910109592414725,0.33233503014567756,"[[0, 0, 3065, 0], [0, 0, 3115, 0], [0, 0, 20266, 0], [0, 0, 14159, 0]]","              precision    recall  f1-score   support

    hypernym       0.00      0.00      0.00      3065
     hyponym       0.00      0.00      0.00      3115
        none       0.50      1.00      0.67     20266
    synonymy       0.00      0.00      0.00     14159

    accuracy                           0.50     40605
   macro avg       0.12      0.25      0.17     40605
weighted avg       0.25      0.50      0.33     40605
","{'lr': 0.1, 'num_epochs': 50, 'batch_size': 128, 'hidden_sizes': '[1024, 512, 256, 128, 64]', 'activation': 'tanh', 'optimizer': 'SGD', 'dropout_rate': 0.0, 'postive_percentage': 0.7}"
0.5596929258143205,0.4732830019922099,0.5596929258143205,0.5041433724832639,"[[0, 0, 2595, 534], [0, 0, 2601, 525], [0, 0, 17201, 4198], [0, 0, 7958, 6202]]","              precision    recall  f1-score   support

    hypernym       0.00      0.00      0.00      3129
     hyponym       0.00      0.00      0.00      3126
        none       0.57      0.80      0.66     21399
    synonymy       0.54      0.44      0.48     14160

    accuracy                           0.56     41814
   macro avg       0.28      0.31      0.29     41814
weighted avg       0.47      0.56      0.50     41814
","{'lr': 1e-05, 'num_epochs': 20, 'batch_size': 32, 'hidden_sizes': '[512, 256, 128, 64]', 'activation': 'relu', 'optimizer': 'SGD', 'dropout_rate': 0.0, 'postive_percentage': 0.6}"
0.6974017978081517,0.7091492479546548,0.6974017978081517,0.6573621580281588,"[[358, 17, 2439, 251], [46, 307, 2293, 469], [195, 48, 19192, 831], [182, 66, 5450, 8461]]","              precision    recall  f1-score   support

    hypernym       0.46      0.12      0.19      3065
     hyponym       0.70      0.10      0.17      3115
        none       0.65      0.95      0.77     20266
    synonymy       0.85      0.60      0.70     14159

    accuracy                           0.70     40605
   macro avg       0.66      0.44      0.46     40605
weighted avg       0.71      0.70      0.66     40605
","{'lr': 0.001, 'num_epochs': 20, 'batch_size': 64, 'hidden_sizes': '[512, 256, 128, 64]', 'activation': 'tanh', 'optimizer': 'SGD', 'dropout_rate': 0.0, 'postive_percentage': 0.7}"
0.8870234849571914,0.8876989443550941,0.8870234849571914,0.8869692665817649,"[[2431, 24, 555, 119], [34, 2497, 479, 116], [708, 422, 18881, 1388], [78, 72, 729, 13281]]","              precision    recall  f1-score   support

    hypernym       0.75      0.78      0.76      3129
     hyponym       0.83      0.80      0.81      3126
        none       0.91      0.88      0.90     21399
    synonymy       0.89      0.94      0.91     14160

    accuracy                           0.89     41814
   macro avg       0.85      0.85      0.85     41814
weighted avg       0.89      0.89      0.89     41814
","{'lr': 0.001, 'num_epochs': 50, 'batch_size': 512, 'hidden_sizes': '[256]', 'activation': 'sigmoid', 'optimizer': 'Adam', 'dropout_rate': 0.0, 'postive_percentage': 0.6}"
0.5117663940307074,0.26190484205919334,0.5117663940307074,0.346488509194726,"[[0, 0, 3129, 0], [0, 0, 3126, 0], [0, 0, 21399, 0], [0, 0, 14160, 0]]","              precision    recall  f1-score   support

    hypernym       0.00      0.00      0.00      3129
     hyponym       0.00      0.00      0.00      3126
        none       0.51      1.00      0.68     21399
    synonymy       0.00      0.00      0.00     14160

    accuracy                           0.51     41814
   macro avg       0.13      0.25      0.17     41814
weighted avg       0.26      0.51      0.35     41814
","{'lr': 0.1, 'num_epochs': 20, 'batch_size': 32, 'hidden_sizes': '[512, 256, 128, 64]', 'activation': 'relu', 'optimizer': 'SGD', 'dropout_rate': 0.0, 'postive_percentage': 0.6}"
0.6430382168651648,0.5662227358041922,0.6430382168651648,0.5815656181794864,"[[0, 0, 2865, 264], [0, 0, 2727, 399], [0, 0, 19619, 1780], [0, 0, 6891, 7269]]","              precision    recall  f1-score   support

    hypernym       0.00      0.00      0.00      3129
     hyponym       0.00      0.00      0.00      3126
        none       0.61      0.92      0.73     21399
    synonymy       0.75      0.51      0.61     14160

    accuracy                           0.64     41814
   macro avg       0.34      0.36      0.34     41814
weighted avg       0.57      0.64      0.58     41814
","{'lr': 0.01, 'num_epochs': 50, 'batch_size': 256, 'hidden_sizes': '[512, 256, 128, 64]', 'activation': 'sigmoid', 'optimizer': 'SGD', 'dropout_rate': 0.0, 'postive_percentage': 0.6}"
0.6195296145794853,0.5306030750584725,0.6195296145794853,0.561732296288786,"[[0, 0, 2459, 606], [0, 0, 2468, 647], [0, 0, 17505, 2761], [0, 0, 6508, 7651]]","              precision    recall  f1-score   support

    hypernym       0.00      0.00      0.00      3065
     hyponym       0.00      0.00      0.00      3115
        none       0.60      0.86      0.71     20266
    synonymy       0.66      0.54      0.59     14159

    accuracy                           0.62     40605
   macro avg       0.32      0.35      0.33     40605
weighted avg       0.53      0.62      0.56     40605
","{'lr': 0.0001, 'num_epochs': 50, 'batch_size': 256, 'hidden_sizes': '[256, 128, 64]', 'activation': 'tanh', 'optimizer': 'SGD', 'dropout_rate': 0.0, 'postive_percentage': 0.7}"
0.6484191897450614,0.6173765154360471,0.6484191897450614,0.5890890657193675,"[[0, 0, 2631, 498], [0, 56, 2503, 567], [0, 21, 19548, 1830], [0, 1, 6650, 7509]]","              precision    recall  f1-score   support

    hypernym       0.00      0.00      0.00      3129
     hyponym       0.72      0.02      0.03      3126
        none       0.62      0.91      0.74     21399
    synonymy       0.72      0.53      0.61     14160

    accuracy                           0.65     41814
   macro avg       0.52      0.37      0.35     41814
weighted avg       0.62      0.65      0.59     41814
","{'lr': 0.01, 'num_epochs': 50, 'batch_size': 64, 'hidden_sizes': '[512]', 'activation': 'sigmoid', 'optimizer': 'SGD', 'dropout_rate': 0.0, 'postive_percentage': 0.6}"
0.6456449992825369,0.6085333843864116,0.6456449992825369,0.5862101588547446,"[[0, 120, 2719, 290], [0, 205, 2498, 423], [0, 82, 20375, 942], [0, 220, 7523, 6417]]","              precision    recall  f1-score   support

    hypernym       0.00      0.00      0.00      3129
     hyponym       0.33      0.07      0.11      3126
        none       0.62      0.95      0.75     21399
    synonymy       0.79      0.45      0.58     14160

    accuracy                           0.65     41814
   macro avg       0.43      0.37      0.36     41814
weighted avg       0.61      0.65      0.59     41814
","{'lr': 0.001, 'num_epochs': 20, 'batch_size': 32, 'hidden_sizes': '[512, 256, 128, 64]', 'activation': 'tanh', 'optimizer': 'SGD', 'dropout_rate': 0.0, 'postive_percentage': 0.6}"
0.49910109592414725,0.24910190395268483,0.49910109592414725,0.33233503014567756,"[[0, 0, 3065, 0], [0, 0, 3115, 0], [0, 0, 20266, 0], [0, 0, 14159, 0]]","              precision    recall  f1-score   support

    hypernym       0.00      0.00      0.00      3065
     hyponym       0.00      0.00      0.00      3115
        none       0.50      1.00      0.67     20266
    synonymy       0.00      0.00      0.00     14159

    accuracy                           0.50     40605
   macro avg       0.12      0.25      0.17     40605
weighted avg       0.25      0.50      0.33     40605
","{'lr': 0.0001, 'num_epochs': 20, 'batch_size': 128, 'hidden_sizes': '[128, 64]', 'activation': 'sigmoid', 'optimizer': 'SGD', 'dropout_rate': 0.0, 'postive_percentage': 0.7}"
0.49910109592414725,0.24910190395268483,0.49910109592414725,0.33233503014567756,"[[0, 0, 3065, 0], [0, 0, 3115, 0], [0, 0, 20266, 0], [0, 0, 14159, 0]]","              precision    recall  f1-score   support

    hypernym       0.00      0.00      0.00      3065
     hyponym       0.00      0.00      0.00      3115
        none       0.50      1.00      0.67     20266
    synonymy       0.00      0.00      0.00     14159

    accuracy                           0.50     40605
   macro avg       0.12      0.25      0.17     40605
weighted avg       0.25      0.50      0.33     40605
","{'lr': 0.01, 'num_epochs': 20, 'batch_size': 512, 'hidden_sizes': '[512, 256, 128, 64]', 'activation': 'sigmoid', 'optimizer': 'SGD', 'dropout_rate': 0.0, 'postive_percentage': 0.7}"
0.5117663940307074,0.26190484205919334,0.5117663940307074,0.346488509194726,"[[0, 0, 3129, 0], [0, 0, 3126, 0], [0, 0, 21399, 0], [0, 0, 14160, 0]]","              precision    recall  f1-score   support

    hypernym       0.00      0.00      0.00      3129
     hyponym       0.00      0.00      0.00      3126
        none       0.51      1.00      0.68     21399
    synonymy       0.00      0.00      0.00     14160

    accuracy                           0.51     41814
   macro avg       0.13      0.25      0.17     41814
weighted avg       0.26      0.51      0.35     41814
","{'lr': 0.1, 'num_epochs': 50, 'batch_size': 128, 'hidden_sizes': '[1024, 512, 256, 128, 64]', 'activation': 'relu', 'optimizer': 'Adam', 'dropout_rate': 0.0, 'postive_percentage': 0.6}"
0.34870089890407585,0.12159231689651052,0.34870089890407585,0.18031027783152473,"[[0, 0, 0, 3065], [0, 0, 0, 3115], [0, 0, 0, 20266], [0, 0, 0, 14159]]","              precision    recall  f1-score   support

    hypernym       0.00      0.00      0.00      3065
     hyponym       0.00      0.00      0.00      3115
        none       0.00      0.00      0.00     20266
    synonymy       0.35      1.00      0.52     14159

    accuracy                           0.35     40605
   macro avg       0.09      0.25      0.13     40605
weighted avg       0.12      0.35      0.18     40605
","{'lr': 0.1, 'num_epochs': 20, 'batch_size': 32, 'hidden_sizes': '[512]', 'activation': 'sigmoid', 'optimizer': 'SGD', 'dropout_rate': 0.0, 'postive_percentage': 0.7}"
0.6200793992442722,0.5290848559405346,0.6200793992442722,0.5640018649851668,"[[0, 0, 2512, 617], [0, 0, 2505, 621], [0, 0, 18146, 3253], [0, 0, 6378, 7782]]","              precision    recall  f1-score   support

    hypernym       0.00      0.00      0.00      3129
     hyponym       0.00      0.00      0.00      3126
        none       0.61      0.85      0.71     21399
    synonymy       0.63      0.55      0.59     14160

    accuracy                           0.62     41814
   macro avg       0.31      0.35      0.33     41814
weighted avg       0.53      0.62      0.56     41814
","{'lr': 0.0001, 'num_epochs': 20, 'batch_size': 64, 'hidden_sizes': '[128]', 'activation': 'sigmoid', 'optimizer': 'SGD', 'dropout_rate': 0.0, 'postive_percentage': 0.6}"
0.8840290604605344,0.8838960144799629,0.8840290604605344,0.8830328024638782,"[[2247, 24, 608, 186], [32, 2330, 520, 233], [491, 342, 17913, 1520], [78, 54, 621, 13406]]","              precision    recall  f1-score   support

    hypernym       0.79      0.73      0.76      3065
     hyponym       0.85      0.75      0.79      3115
        none       0.91      0.88      0.90     20266
    synonymy       0.87      0.95      0.91     14159

    accuracy                           0.88     40605
   macro avg       0.86      0.83      0.84     40605
weighted avg       0.88      0.88      0.88     40605
","{'lr': 0.001, 'num_epochs': 20, 'batch_size': 512, 'hidden_sizes': '[256]', 'activation': 'sigmoid', 'optimizer': 'Adam', 'dropout_rate': 0.0, 'postive_percentage': 0.7}"
0.903812120342469,0.9037148182595557,0.903812120342469,0.9026873377514545,"[[2257, 12, 801, 59], [21, 2492, 532, 81], [257, 189, 19897, 1056], [28, 23, 963, 13146]]","              precision    recall  f1-score   support

    hypernym       0.88      0.72      0.79      3129
     hyponym       0.92      0.80      0.85      3126
        none       0.90      0.93      0.91     21399
    synonymy       0.92      0.93      0.92     14160

    accuracy                           0.90     41814
   macro avg       0.90      0.84      0.87     41814
weighted avg       0.90      0.90      0.90     41814
","{'lr': 0.0001, 'num_epochs': 20, 'batch_size': 128, 'hidden_sizes': '[512]', 'activation': 'tanh', 'optimizer': 'Adam', 'dropout_rate': 0.0, 'postive_percentage': 0.6}"
0.8669129417559414,0.8667863650127493,0.8669129417559414,0.86624390102716,"[[2211, 20, 651, 183], [38, 2289, 543, 245], [644, 364, 17632, 1626], [103, 128, 859, 13069]]","              precision    recall  f1-score   support

    hypernym       0.74      0.72      0.73      3065
     hyponym       0.82      0.73      0.77      3115
        none       0.90      0.87      0.88     20266
    synonymy       0.86      0.92      0.89     14159

    accuracy                           0.87     40605
   macro avg       0.83      0.81      0.82     40605
weighted avg       0.87      0.87      0.87     40605
","{'lr': 0.001, 'num_epochs': 20, 'batch_size': 32, 'hidden_sizes': '[512]', 'activation': 'relu', 'optimizer': 'Adam', 'dropout_rate': 0.0, 'postive_percentage': 0.7}"
0.3386425599081647,0.11467878338115493,0.3386425599081647,0.17133592912064932,"[[0, 0, 0, 3129], [0, 0, 0, 3126], [0, 0, 0, 21399], [0, 0, 0, 14160]]","              precision    recall  f1-score   support

    hypernym       0.00      0.00      0.00      3129
     hyponym       0.00      0.00      0.00      3126
        none       0.00      0.00      0.00     21399
    synonymy       0.34      1.00      0.51     14160

    accuracy                           0.34     41814
   macro avg       0.08      0.25      0.13     41814
weighted avg       0.11      0.34      0.17     41814
","{'lr': 0.1, 'num_epochs': 50, 'batch_size': 64, 'hidden_sizes': '[256]', 'activation': 'sigmoid', 'optimizer': 'SGD', 'dropout_rate': 0.0, 'postive_percentage': 0.6}"
0.5117663940307074,0.26190484205919334,0.5117663940307074,0.346488509194726,"[[0, 0, 3129, 0], [0, 0, 3126, 0], [0, 0, 21399, 0], [0, 0, 14160, 0]]","              precision    recall  f1-score   support

    hypernym       0.00      0.00      0.00      3129
     hyponym       0.00      0.00      0.00      3126
        none       0.51      1.00      0.68     21399
    synonymy       0.00      0.00      0.00     14160

    accuracy                           0.51     41814
   macro avg       0.13      0.25      0.17     41814
weighted avg       0.26      0.51      0.35     41814
","{'lr': 0.1, 'num_epochs': 50, 'batch_size': 64, 'hidden_sizes': '[512]', 'activation': 'relu', 'optimizer': 'Adam', 'dropout_rate': 0.0, 'postive_percentage': 0.6}"
0.6950064571674559,0.599273133700014,0.6950064571674559,0.6385049168851346,"[[0, 0, 1958, 1171], [0, 0, 2341, 785], [0, 0, 16005, 5394], [0, 0, 1104, 13056]]","              precision    recall  f1-score   support

    hypernym       0.00      0.00      0.00      3129
     hyponym       0.00      0.00      0.00      3126
        none       0.75      0.75      0.75     21399
    synonymy       0.64      0.92      0.76     14160

    accuracy                           0.70     41814
   macro avg       0.35      0.42      0.38     41814
weighted avg       0.60      0.70      0.64     41814
","{'lr': 0.001, 'num_epochs': 20, 'batch_size': 32, 'hidden_sizes': '[512]', 'activation': 'sigmoid', 'optimizer': 'Adam', 'dropout_rate': 0.0, 'postive_percentage': 0.6}"
